"Elevation","Soil_Type","Horizontal_Distance_To_Roadways","Horizontal_Distance_To_Fire_Points","Area_Of_Wilderness","Horizontal_Distance_To_Hydrology","Hillshade_3pm","Aspect","Cover_Type"
0.755,40,0.551,0.494,3,0.41,0.606,0.983,7
0.758,40,0.535,0.483,3,0.349,0.622,0.975,7
0.657,22,0.209,0.323,1,0.173,0.319,0.25,1
0.567,23,0.032,0.119,1,0.021,0.606,0.036,1
0.621,32,0.072,0.169,3,0.344,0.476,0.311,2
0.679,32,0.332,0.114,3,0.173,0.661,0.9,1
0.746,38,0.603,0.314,3,0.501,0.575,0.478,7
0.758,40,0.632,0.615,3,0.03,0.488,0.381,7
0.748,23,0.645,0.596,3,0.048,0.642,0.539,7
0.751,23,0.651,0.589,3,0,0.563,0.042,7
0.759,40,0.575,0.509,3,0.394,0.567,0.008,7
0.759,40,0.568,0.503,3,0.413,0.594,0.992,7
0.731,32,0.469,0.186,3,0.334,0.791,0.678,2
0.754,35,0.615,0.489,3,0,0.736,0.642,7
0.751,23,0.653,0.595,3,0,0.728,0.872,7
0.768,39,0.642,0.559,3,0.192,0.634,0.953,7
0.764,40,0.573,0.503,3,0.423,0.579,0,7
0.626,22,0.108,0.217,1,0.129,0.543,0.394,1
0.739,38,0.604,0.315,3,0.475,0.602,0.503,7
0.756,40,0.639,0.625,3,0.021,0.543,0.272,7
0.748,23,0.653,0.604,3,0.048,0.681,0.897,7
0.775,39,0.671,0.57,3,0.173,0.52,0.989,7
0.776,39,0.663,0.568,3,0.183,0.48,0.997,7
0.769,40,0.571,0.497,3,0.442,0.571,0.006,7
0.772,40,0.538,0.471,3,0.289,0.602,0.989,7
0.773,40,0.53,0.465,3,0.258,0.598,0.992,7
0.772,40,0.523,0.46,3,0.228,0.579,0.011,7
0.657,31,0.251,0.353,3,0.469,0.551,0.067,1
0.725,39,0.251,0.377,1,0.215,0.374,0.167,7
0.645,22,0.198,0.315,1,0.24,0.319,0.331,1
0.628,23,0.143,0.255,1,0,0.52,0.294,1
0.615,23,0.064,0.2,3,0.204,0.622,0.519,2
0.533,33,0.083,0.094,3,0.183,0.311,0.122,2
0.742,38,0.559,0.27,3,0.289,0.587,0.486,7
0.739,38,0.579,0.29,3,0.376,0.571,0.478,7
0.739,33,0.625,0.463,3,0.048,0.618,0.514,7
0.759,35,0.624,0.508,3,0.116,0.689,0.603,7
0.755,23,0.646,0.623,3,0.03,0.594,0.036,7
0.754,23,0.647,0.621,3,0.048,0.539,0.111,7
0.783,39,0.69,0.579,3,0.156,0.512,0.006,7
0.775,39,0.558,0.482,3,0.357,0.598,0.992,7
0.69,39,0.445,0.402,3,0,0.571,0.333,7
0.729,39,0.253,0.38,1,0.204,0.429,0.294,7
0.605,23,0.072,0.18,1,0.137,0.394,0.306,1
0.757,35,0.628,0.507,3,0.125,0.697,0.608,7
0.782,39,0.605,0.516,3,0.38,0.551,0.014,7
0.781,39,0.594,0.506,3,0.426,0.559,0.014,7
0.779,39,0.568,0.485,3,0.384,0.583,0,7
0.72,39,0.243,0.371,1,0.203,0.382,0.325,7
0.716,39,0.24,0.367,1,0.211,0.339,0.292,7
0.605,23,0.083,0.228,3,0.11,0.539,0.133,1
0.731,38,0.576,0.287,3,0.356,0.563,0.475,7
0.733,33,0.633,0.461,3,0.021,0.618,0.508,7
0.752,35,0.632,0.498,3,0.107,0.72,0.633,7
0.753,35,0.632,0.502,3,0.122,0.693,0.614,7
0.785,39,0.585,0.494,3,0.455,0.563,0.008,7
0.783,39,0.562,0.476,3,0.336,0.594,0.994,7
0.784,32,0.544,0.461,3,0.245,0.579,0.011,7
0.692,39,0.446,0.392,3,0.03,0.583,0.056,7
0.684,23,0.417,0.376,3,0.021,0.618,0.983,7
0.724,39,0.253,0.382,1,0.156,0.512,0.461,7
0.727,32,0.472,0.185,3,0.269,0.642,0.539,2
0.73,32,0.488,0.2,3,0.198,0.626,0.519,1
0.733,38,0.539,0.25,3,0.183,0.602,0.5,1
0.788,39,0.572,0.479,3,0.367,0.559,0.017,7
0.695,39,0.451,0.391,3,0.043,0.583,0.039,7
0.687,23,0.42,0.372,3,0,0.665,0.939,7
0.67,31,0.275,0.333,3,0.565,0.571,0.05,1
0.718,39,0.251,0.382,1,0.136,0.524,0.475,7
0.723,38,0.569,0.28,3,0.319,0.524,0.447,7
0.72,33,0.65,0.361,3,0.245,0.571,0.489,1
0.742,35,0.641,0.484,3,0.091,0.705,0.675,7
0.699,39,0.461,0.392,3,0.043,0.535,0.072,7
0.684,24,0.308,0.327,3,0.519,0.461,0.094,1
0.691,31,0.423,0.138,3,0.221,0.728,0.742,1
0.724,32,0.504,0.216,3,0.096,0.606,0.503,1
0.721,38,0.564,0.275,3,0.292,0.496,0.425,7
0.796,40,0.561,0.461,3,0.271,0.602,0,7
0.703,39,0.466,0.391,3,0.048,0.531,0.061,7
0.694,23,0.435,0.371,3,0.021,0.508,0.111,7
0.687,30,0.217,0.347,1,0.156,0.335,0.303,1
0.626,23,0.15,0.269,1,0.125,0.48,0.389,1
0.722,38,0.551,0.262,3,0.224,0.528,0.417,7
0.8,39,0.574,0.468,3,0.329,0.559,0.031,7
0.799,40,0.563,0.459,3,0.266,0.579,0.022,7
0.7,23,0.448,0.374,3,0.061,0.539,0.075,7
0.696,23,0.438,0.367,3,0,0.547,0.069,7
0.707,24,0.335,0.321,3,0.501,0.508,0.097,1
0.692,38,0.315,0.318,3,0.558,0.461,0.094,7
0.68,38,0.296,0.319,3,0.623,0.543,0.053,7
0.662,24,0.259,0.326,3,0.631,0.602,0.992,1
0.599,23,0.141,0.171,2,0.203,0.618,0.989,2
0.604,24,0.107,0.26,2,0.129,0.74,0.753,1
0.538,23,0.145,0.078,3,0.122,0.717,0.703,2
0.803,40,0.573,0.462,3,0.304,0.571,0.022,7
0.802,40,0.565,0.456,3,0.261,0.559,0.042,7
0.72,39,0.489,0.396,3,0.043,0.453,0.119,7
0.714,24,0.404,0.343,3,0.173,0.598,0.992,1
0.679,38,0.285,0.318,3,0.646,0.571,0.028,7
0.667,24,0.259,0.312,3,0.674,0.61,0.983,1
0.604,24,0.11,0.259,2,0.125,0.736,0.769,1
0.622,31,0.242,0.11,3,0.198,0.669,0.561,2
0.719,32,0.528,0.24,3,0.11,0.693,0.614,1
0.705,33,0.625,0.337,3,0.231,0.591,0.489,1
0.703,33,0.664,0.395,3,0.077,0.642,0.536,1
0.81,40,0.586,0.468,3,0.366,0.535,0.05,7
0.701,23,0.446,0.362,3,0,0.571,0.047,7
0.683,38,0.291,0.314,3,0.673,0.587,0.011,7
0.612,23,0.125,0.246,1,0.043,0.531,0.294,1
0.603,23,0.153,0.209,2,0.129,0.583,0.028,2
0.668,32,0.303,0.064,3,0.061,0.736,0.658,1
0.708,32,0.459,0.171,3,0.245,0.665,0.558,2
0.699,33,0.644,0.357,3,0.155,0.575,0.472,1
0.779,35,0.67,0.585,3,0.322,0.642,0.925,7
0.81,40,0.58,0.459,3,0.322,0.524,0.069,7
0.734,39,0.504,0.398,3,0.064,0.445,0.1,7
0.711,39,0.469,0.373,3,0.091,0.528,0.094,7
0.718,24,0.381,0.321,3,0.352,0.618,0.983,7
0.719,38,0.376,0.319,3,0.382,0.642,0.958,7
0.706,40,0.327,0.306,3,0.611,0.484,0.064,7
0.689,38,0.305,0.306,3,0.687,0.547,0.031,7
0.707,23,0.489,0.201,3,0.077,0.598,0.497,1
0.694,33,0.668,0.381,3,0.068,0.626,0.517,1
0.73,39,0.492,0.384,3,0.11,0.449,0.078,7
0.721,38,0.388,0.319,3,0.349,0.587,0.014,7
0.61,31,0.227,0.112,3,0.185,0.539,0.436,2
0.693,33,0.642,0.355,3,0.122,0.579,0.475,1
0.785,38,0.68,0.601,3,0.319,0.677,0.914,7
0.744,39,0.512,0.394,3,0.091,0.528,0.056,7
0.74,39,0.505,0.389,3,0.11,0.512,0.053,7
0.725,38,0.376,0.309,3,0.442,0.63,0.972,7
0.724,40,0.354,0.301,3,0.562,0.559,0.017,7
0.686,29,0.239,0.378,1,0,0.402,0.197,1
0.614,23,0.133,0.153,2,0.328,0.689,0.808,2
0.654,32,0.304,0.05,3,0.137,0.555,0.483,1
0.776,38,0.68,0.571,3,0.334,0.744,0.803,7
0.781,38,0.681,0.579,3,0.366,0.701,0.85,7
0.827,40,0.609,0.47,3,0.455,0.531,0.069,7
0.75,39,0.525,0.4,3,0.068,0.496,0.078,7
0.727,38,0.393,0.311,3,0.376,0.559,0.031,7
0.726,38,0.388,0.308,3,0.41,0.61,0.989,7
0.729,40,0.357,0.297,3,0.577,0.571,0.008,7
0.694,24,0.299,0.301,3,0.735,0.594,0,7
0.694,29,0.245,0.386,1,0.043,0.516,0.092,1
0.688,29,0.237,0.377,1,0.021,0.382,0.175,1
0.672,30,0.221,0.361,1,0,0.437,0.253,1
0.669,30,0.217,0.356,1,0,0.453,0.3,1
0.645,30,0.185,0.323,1,0.043,0.244,0.342,1
0.648,31,0.309,0.046,3,0.183,0.547,0.456,1
0.794,38,0.69,0.608,3,0.328,0.689,0.917,7
0.755,39,0.531,0.399,3,0.086,0.453,0.125,7
0.723,23,0.486,0.364,3,0.061,0.406,0.256,7
0.73,40,0.391,0.304,3,0.424,0.594,0.997,7
0.698,38,0.307,0.294,3,0.767,0.579,0.022,7
0.697,38,0.304,0.296,3,0.759,0.598,0,7
0.698,24,0.292,0.302,3,0.752,0.606,0.989,7
0.701,38,0.312,0.29,3,0.792,0.579,0.019,7
0.701,38,0.301,0.293,3,0.778,0.606,0.992,7
0.709,24,0.275,0.304,3,0.775,0.594,0.992,1
0.528,33,0.03,0.041,3,0.198,0.445,0.192,1
0.605,32,0.213,0.111,3,0.173,0.547,0.389,2
0.662,31,0.383,0.095,3,0.155,0.78,0.7,2
0.692,23,0.475,0.188,3,0.086,0.567,0.456,1
0.767,38,0.69,0.541,3,0.183,0.713,0.794,7
0.768,38,0.69,0.545,3,0.198,0.689,0.833,7
0.767,39,0.546,0.402,3,0.136,0.441,0.131,7
0.76,39,0.532,0.39,3,0.13,0.531,0.058,7
0.758,39,0.528,0.388,3,0.129,0.524,0.067,7
0.748,39,0.511,0.373,3,0.11,0.374,0.214,7
0.723,23,0.491,0.357,3,0.043,0.472,0.283,7
0.719,23,0.481,0.35,3,0,0.559,0.136,7
0.718,23,0.477,0.347,3,0.021,0.559,0.1,7
0.602,23,0.111,0.122,2,0.382,0.634,0.875,2
0.701,32,0.683,0.399,3,0.077,0.693,0.806,1
0.721,38,0.693,0.44,3,0.107,0.669,0.853,7
0.776,39,0.555,0.405,3,0.136,0.512,0.131,7
0.765,39,0.541,0.393,3,0.125,0.516,0.131,7
0.764,39,0.538,0.39,3,0.116,0.547,0.111,7
0.723,24,0.47,0.336,3,0.077,0.744,0.897,7
0.708,38,0.301,0.283,3,0.826,0.598,0,7
0.561,33,0.027,0.08,3,0.356,0.579,0.1,1
0.635,31,0.313,0.034,3,0.116,0.528,0.442,1
0.72,38,0.697,0.436,3,0.129,0.705,0.794,7
0.723,38,0.696,0.448,3,0.116,0.677,0.867,7
0.747,38,0.696,0.507,3,0.03,0.705,0.667,7
0.754,38,0.697,0.519,3,0.089,0.728,0.681,7
0.771,39,0.551,0.396,3,0.107,0.445,0.192,7
0.754,39,0.523,0.373,3,0.086,0.492,0.331,7
0.746,40,0.444,0.313,3,0.228,0.63,0.969,7
0.594,31,0.219,0.091,3,0.086,0.524,0.356,2
0.681,23,0.48,0.194,3,0.043,0.559,0.447,1
0.74,38,0.7,0.49,3,0.03,0.661,0.875,7
0.799,38,0.708,0.59,3,0.328,0.697,0.897,7
0.755,39,0.529,0.373,3,0.064,0.512,0.358,7
0.726,23,0.502,0.35,3,0.021,0.457,0.2,7
0.731,24,0.482,0.335,3,0.068,0.65,0.953,7
0.737,24,0.475,0.33,3,0.107,0.701,0.928,7
0.716,38,0.286,0.278,3,0.861,0.626,0.975,7
0.619,23,0.087,0.226,1,0.122,0.606,0,2
0.607,23,0.152,0.243,2,0,0.661,0.928,1
0.611,32,0.023,0.184,3,0.298,0.531,0.397,2
0.726,38,0.705,0.444,3,0.163,0.669,0.933,7
0.747,38,0.704,0.506,3,0.021,0.673,0.875,7
0.757,38,0.705,0.523,3,0.061,0.76,0.822,7
0.776,39,0.559,0.394,3,0.068,0.52,0.167,7
0.741,24,0.481,0.329,3,0.096,0.689,0.933,7
0.626,32,0.026,0.163,3,0.237,0.516,0.267,2
0.595,31,0.236,0.065,3,0.043,0.783,0.656,2
0.724,38,0.278,0.271,3,0.903,0.626,0.975,7
0.724,39,0.274,0.272,3,0.902,0.646,0.958,7
0.706,32,0.671,0.389,3,0.144,0.661,0.931,1
0.731,38,0.714,0.439,3,0.211,0.697,0.911,7
0.748,38,0.712,0.489,3,0.068,0.661,0.939,7
0.784,38,0.716,0.556,3,0.173,0.717,0.869,7
0.803,38,0.72,0.586,3,0.262,0.705,0.892,7
0.756,40,0.487,0.322,3,0.116,0.669,0.944,7
0.519,13,0.109,0.078,3,0.096,0.815,0.622,2
0.673,23,0.467,0.184,3,0.043,0.583,0.469,2
0.74,38,0.717,0.456,3,0.203,0.677,0.919,7
0.764,38,0.718,0.523,3,0.021,0.764,0.828,7
0.816,38,0.728,0.606,3,0.319,0.701,0.9,7
0.616,23,0.188,0.21,2,0.129,0.567,0.206,2
0.62,24,0.156,0.233,2,0.086,0.693,0.875,2
0.582,31,0.211,0.084,3,0.021,0.504,0.264,2
0.744,38,0.721,0.46,3,0.211,0.701,0.897,7
0.75,38,0.721,0.473,3,0.163,0.657,0.944,7
0.661,32,0.4,0.117,3,0.213,0.693,0.589,2
0.744,38,0.726,0.452,3,0.251,0.669,0.919,7
0.771,38,0.727,0.531,3,0.03,0.791,0.781,7
0.775,38,0.727,0.535,3,0.048,0.787,0.792,7
0.821,38,0.736,0.606,3,0.292,0.709,0.875,7
0.577,22,0.046,0.045,2,0.15,0.701,0.9,1
0.678,32,0.531,0.251,3,0.152,0.508,0.381,2
0.67,32,0.543,0.263,3,0.107,0.39,0.311,2
0.746,38,0.73,0.452,3,0.269,0.673,0.914,7
0.755,38,0.729,0.468,3,0.203,0.709,0.903,7
0.761,38,0.729,0.485,3,0.137,0.673,0.936,7
0.641,22,0.094,0.244,1,0.183,0.563,0.067,2
0.599,31,0.272,0.015,3,0.107,0.618,0.514,1
0.599,31,0.284,0.008,3,0.077,0.642,0.533,1
0.663,32,0.443,0.163,3,0.064,0.642,0.539,2
0.74,38,0.705,0.427,3,0.325,0.673,0.936,1
0.764,38,0.733,0.481,3,0.168,0.654,0.953,7
0.815,38,0.742,0.59,3,0.198,0.744,0.825,7
0.819,38,0.743,0.598,3,0.232,0.724,0.85,7
0.618,24,0.18,0.212,2,0.021,0.661,0.875,1
0.666,23,0.579,0.301,3,0.048,0.752,0.869,1
0.765,38,0.738,0.473,3,0.213,0.693,0.922,7
0.767,38,0.738,0.477,3,0.198,0.661,0.947,7
0.756,38,0.725,0.448,3,0.328,0.677,0.939,7
0.764,38,0.742,0.465,3,0.258,0.713,0.914,7
0.895,40,0.737,0.528,3,0.755,0.583,0.019,7
0.632,32,0.358,0.082,3,0.177,0.705,0.6,2
0.777,38,0.746,0.486,3,0.203,0.657,0.95,7
0.784,35,0.753,0.548,3,0,0.783,0.778,7
0.911,40,0.724,0.498,3,0.865,0.539,0.039,7
0.909,40,0.72,0.494,3,0.844,0.512,0.058,7
0.908,40,0.716,0.49,3,0.823,0.512,0.058,7
0.656,29,0.169,0.323,1,0.077,0.638,0.964,2
0.624,23,0.2,0.187,2,0.048,0.614,0.994,1
0.629,24,0.182,0.195,2,0.048,0.701,0.814,1
0.585,32,0.293,0.041,3,0.077,0.72,0.6,2
0.915,40,0.74,0.511,3,0.868,0.634,0.964,7
0.601,22,0.023,0.066,2,0.043,0.709,0.869,1
0.626,23,0.197,0.185,2,0.021,0.642,0.942,1
0.51,31,0.051,0.076,3,0.11,0.52,0.094,2
0.656,23,0.421,0.152,3,0.03,0.685,0.839,2
0.654,32,0.517,0.246,3,0.043,0.583,0.469,2
0.688,39,0.588,0.316,3,0.198,0.858,0.8,7
0.726,39,0.618,0.345,3,0.279,0.799,0.856,7
0.627,23,0.2,0.181,2,0.03,0.634,0.953,1
0.731,39,0.618,0.346,3,0.299,0.776,0.881,7
0.735,39,0.622,0.35,3,0.308,0.776,0.881,7
0.917,40,0.756,0.52,3,0.86,0.646,0.942,7
0.555,33,0.175,0.075,3,0.163,0.63,0.525,2
0.74,39,0.621,0.351,3,0.327,0.768,0.878,7
0.63,23,0.2,0.176,2,0.021,0.638,0.939,1
0.924,40,0.745,0.501,3,0.826,0.638,0.894,7
0.918,40,0.713,0.466,3,0.778,0.571,0.058,7
0.632,22,0.03,0.189,1,0.298,0.343,0.167,2
0.591,22,0.027,0.08,2,0.086,0.634,0.836,1
0.615,23,0.068,0.101,2,0.271,0.638,0.939,1
0.616,22,0.076,0.107,2,0.313,0.638,0.939,1
0.637,24,0.212,0.161,2,0.211,0.61,0.994,2
0.699,38,0.587,0.319,3,0.258,0.882,0.775,1
0.783,39,0.68,0.41,3,0.5,0.783,0.85,7
0.922,40,0.726,0.476,3,0.835,0.563,0.092,7
0.624,23,0.122,0.144,2,0.486,0.657,0.903,2
0.924,40,0.757,0.506,3,0.778,0.665,0.853,7
0.924,40,0.732,0.478,3,0.808,0.575,0.078,7
0.533,33,0.159,0.064,3,0.107,0.689,0.564,2
0.925,40,0.72,0.461,3,0.807,0.598,0,7
0.683,29,0.139,0.299,1,0.258,0.685,0.928,2
0.665,23,0.557,0.293,3,0.183,0.787,0.808,1
0.519,31,0.075,0.03,3,0.091,0.445,0.133,2
0.933,40,0.723,0.458,3,0.778,0.614,0.981,7
0.935,40,0.702,0.439,3,0.739,0.571,0.008,7
0.934,40,0.697,0.435,3,0.722,0.571,0.008,7
0.934,40,0.693,0.431,3,0.704,0.563,0.014,7
0.636,23,0.159,0.142,2,0.31,0.65,0.936,1
0.58,13,0.308,0.088,3,0.021,0.866,0.75,2
0.781,39,0.671,0.405,3,0.568,0.795,0.808,7
0.926,40,0.766,0.5,3,0.692,0.665,0.864,7
0.933,40,0.739,0.472,3,0.727,0.669,0.931,7
0.525,31,0.064,0.041,3,0.152,0.543,0.272,2
0.927,40,0.768,0.499,3,0.671,0.681,0.894,7
0.936,40,0.738,0.471,3,0.707,0.681,0.928,7
0.712,38,0.594,0.334,3,0.382,0.803,0.803,1
0.781,39,0.666,0.403,3,0.596,0.791,0.817,7
0.932,40,0.763,0.493,3,0.653,0.697,0.911,7
0.942,40,0.734,0.466,3,0.694,0.677,0.936,7
0.948,40,0.692,0.426,3,0.745,0.559,0.017,7
0.693,29,0.234,0.393,1,0.107,0.669,0.942,1
0.7,29,0.218,0.377,1,0.168,0.614,0.981,1
0.629,22,0.073,0.12,2,0.15,0.63,0.972,1
0.636,19,0.464,0.213,3,0.048,0.665,0.883,1
0.76,39,0.645,0.383,3,0.576,0.815,0.744,7
0.767,39,0.649,0.387,3,0.584,0.827,0.744,7
0.626,23,0.434,0.189,3,0.021,0.677,0.569,2
0.777,39,0.662,0.401,3,0.626,0.827,0.725,7
0.782,39,0.666,0.405,3,0.634,0.799,0.719,7
0.947,40,0.737,0.467,3,0.646,0.72,0.889,7
0.952,40,0.67,0.404,3,0.701,0.52,0.028,7
0.959,40,0.678,0.41,3,0.745,0.543,0.025,7
0.635,22,0.088,0.135,2,0.193,0.598,0.022,1
0.654,24,0.191,0.113,2,0.136,0.65,0.95,1
0.563,31,0.232,0.111,3,0.203,0.764,0.878,2
0.637,23,0.367,0.142,3,0.152,0.713,0.578,2
0.638,23,0.126,0.137,2,0.288,0.634,0.961,1
0.77,39,0.658,0.4,3,0.679,0.795,0.767,7
0.967,40,0.702,0.431,3,0.674,0.65,0.95,7
0.638,23,0.401,0.172,3,0.061,0.618,0.525,2
0.628,23,0.384,0.163,3,0.091,0.634,0.533,2
0.76,38,0.641,0.386,3,0.661,0.772,0.85,7
0.977,40,0.676,0.405,3,0.729,0.583,0.006,7
0.976,40,0.655,0.385,3,0.752,0.559,0.025,7
0.721,23,0.157,0.329,1,0.471,0.555,0.056,2
0.644,22,0.117,0.145,2,0.193,0.622,0.983,1
0.523,31,0.092,0.067,3,0.173,0.382,0.15,2
0.776,39,0.658,0.403,3,0.739,0.768,0.836,7
0.977,40,0.647,0.376,3,0.749,0.547,0.047,7
0.766,40,0.208,0.147,3,0.501,0.406,0.314,7
0.653,24,0.16,0.107,2,0.232,0.661,0.925,1
0.665,24,0.162,0.152,2,0,0.689,0.769,1
0.609,23,0.372,0.161,3,0.077,0.685,0.558,2
0.689,31,0.498,0.258,3,0.28,0.768,0.881,1
0.778,40,0.658,0.405,3,0.757,0.76,0.803,7
0.982,40,0.655,0.382,3,0.782,0.535,0.056,7
0.699,32,0.081,0.126,2,0.195,0.724,0.656,2
0.512,31,0.131,0.082,3,0.03,0.295,0.139,2
0.667,31,0.477,0.242,3,0.232,0.799,0.781,2
0.986,40,0.684,0.409,3,0.653,0.642,0.961,7
0.984,40,0.65,0.377,3,0.776,0.543,0.05,7
0.989,40,0.688,0.412,3,0.623,0.661,0.931,7
0.99,40,0.658,0.384,3,0.739,0.531,0.081,7
0.983,40,0.604,0.332,3,0.602,0.449,0.089,7
0.771,40,0.213,0.132,3,0.448,0.429,0.256,7
0.717,40,0.155,0.172,3,0.442,0.413,0.364,7
0.696,32,0.095,0.144,2,0.11,0.819,0.775,2
0.992,40,0.658,0.383,3,0.727,0.563,0.086,7
0.982,40,0.599,0.327,3,0.572,0.445,0.144,7
0.98,40,0.595,0.323,3,0.56,0.484,0.125,7
0.767,39,0.209,0.131,3,0.422,0.402,0.253,7
0.695,27,0.13,0.19,3,0.471,0.449,0.439,2
0.685,22,0.093,0.285,1,0.387,0.37,0.322,2
0.653,22,0.144,0.119,2,0.122,0.642,0.953,1
0.994,40,0.666,0.39,3,0.679,0.618,0.95,7
0.994,40,0.662,0.385,3,0.696,0.606,0.042,7
0.662,24,0.167,0.095,2,0.237,0.642,0.953,1
0.995,40,0.649,0.372,3,0.722,0.622,0.981,7
0.995,40,0.645,0.368,3,0.704,0.622,0.981,7
0.753,39,0.191,0.136,3,0.366,0.366,0.244,7
0.706,33,0.509,0.278,3,0.41,0.772,0.758,2
0.753,33,0.576,0.337,3,0.567,0.709,0.908,2
0.748,39,0.186,0.136,3,0.344,0.346,0.244,7
0.716,40,0.161,0.156,3,0.349,0.287,0.297,7
0.56,19,0.019,0.117,3,0.213,0.681,0.903,1
0.523,33,0.06,0.165,3,0.243,0.815,0.844,1
0.705,22,0.119,0.317,1,0.334,0.409,0.372,2
0.535,31,0.159,0.114,3,0.061,0.598,0.964,2
0.687,33,0.488,0.263,3,0.364,0.827,0.794,2
0.639,27,0.085,0.219,3,0.31,0.492,0.461,2
0.521,33,0.06,0.163,3,0.243,0.815,0.85,1
0.733,29,0.225,0.413,1,0.245,0.531,0.431,1
0.769,39,0.207,0.115,3,0.319,0.362,0.264,7
0.704,39,0.156,0.154,3,0.313,0.142,0.328,7
0.668,22,0.081,0.291,1,0.279,0.402,0.311,2
0.624,31,0.431,0.225,3,0.203,0.724,0.833,2
0.782,40,0.244,0.09,3,0.349,0.488,0.439,7
0.78,40,0.24,0.092,3,0.346,0.484,0.433,7
0.763,39,0.202,0.115,3,0.292,0.421,0.294,7
0.689,22,0.108,0.317,1,0.261,0.461,0.372,2
0.641,23,0.076,0.191,2,0.219,0.701,0.833,1
0.679,32,0.133,0.147,2,0.086,0.492,0.2,1
0.765,33,0.578,0.344,3,0.637,0.776,0.847,7
0.772,40,0.228,0.095,3,0.308,0.579,0.492,7
0.766,39,0.207,0.109,3,0.279,0.39,0.347,7
0.647,39,0.131,0.172,3,0.327,0.287,0.406,7
0.551,32,0.093,0.193,3,0.41,0.646,0.956,1
0.783,40,0.599,0.365,3,0.718,0.669,0.939,7
0.767,39,0.228,0.092,3,0.286,0.594,0.508,7
0.543,31,0.081,0.15,3,0.319,0.606,0.986,1
0.592,32,0.105,0.134,3,0.125,0.575,0.375,1
0.704,22,0.191,0.395,1,0.224,0.563,0.45,1
0.672,33,0.483,0.27,3,0.41,0.815,0.65,1
0.789,40,0.604,0.371,3,0.748,0.701,0.919,7
0.769,39,0.253,0.075,3,0.299,0.476,0.461,7
0.634,39,0.131,0.169,3,0.288,0.382,0.392,7
0.592,13,0.105,0.138,3,0.096,0.693,0.647,1
0.715,22,0.226,0.394,1,0.129,0.551,0.467,1
0.687,22,0.119,0.335,1,0.215,0.531,0.447,2
0.716,31,0.529,0.309,3,0.581,0.787,0.758,1
0.785,40,0.592,0.362,3,0.727,0.756,0.875,7
0.793,40,0.604,0.373,3,0.764,0.72,0.911,7
0.754,39,0.215,0.095,3,0.236,0.516,0.492,7
0.642,39,0.144,0.155,3,0.24,0.374,0.342,7
0.565,24,0.122,0.185,3,0.584,0.539,0.022,1
0.747,39,0.241,0.074,3,0.24,0.417,0.464,7
0.746,39,0.22,0.089,3,0.215,0.508,0.497,7
0.721,39,0.186,0.116,3,0.172,0.343,0.436,7
0.716,39,0.182,0.12,3,0.172,0.22,0.406,7
0.566,24,0.112,0.177,3,0.56,0.528,0.017,1
0.738,39,0.245,0.069,3,0.224,0.402,0.469,7
0.796,40,0.594,0.368,3,0.781,0.78,0.853,7
0.809,40,0.605,0.379,3,0.816,0.732,0.892,7
0.734,39,0.258,0.058,3,0.232,0.331,0.431,7
0.707,39,0.195,0.105,3,0.136,0.331,0.45,7
0.777,27,0.578,0.356,3,0.759,0.78,0.842,2
0.781,27,0.582,0.36,3,0.768,0.823,0.833,7
0.721,39,0.25,0.059,3,0.192,0.472,0.464,7
0.716,39,0.242,0.065,3,0.177,0.433,0.45,7
0.695,39,0.196,0.103,3,0.116,0.362,0.458,7
0.663,39,0.17,0.126,3,0.11,0.362,0.419,7
0.532,33,0.096,0.126,3,0.322,0.413,0.136,1
0.566,33,0.094,0.187,3,0.366,0.728,0.894,2
0.579,33,0.105,0.203,3,0.442,0.661,0.947,2
0.672,22,0.124,0.357,1,0.125,0.535,0.433,2
0.687,40,0.09,0.172,2,0.064,0.717,0.736,1
0.719,39,0.259,0.051,3,0.198,0.37,0.422,7
0.715,39,0.255,0.054,3,0.185,0.433,0.442,7
0.694,39,0.213,0.086,3,0.129,0.343,0.458,7
0.807,40,0.59,0.378,3,0.847,0.807,0.819,7
0.709,39,0.255,0.05,3,0.168,0.457,0.442,7
0.705,39,0.247,0.056,3,0.144,0.469,0.442,7
0.69,39,0.226,0.073,3,0.116,0.421,0.469,7
0.667,39,0.189,0.107,3,0.064,0.394,0.458,7
0.628,32,0.061,0.171,3,0.366,0.531,0.183,1
0.48,23,0.084,0.144,3,0.086,0.772,0.886,1
0.726,32,0.152,0.084,2,0.258,0.496,0.108,1
0.784,27,0.572,0.363,3,0.816,0.846,0.794,7
0.679,39,0.227,0.071,3,0.096,0.394,0.447,7
0.658,39,0.193,0.102,3,0.048,0.512,0.481,7
0.595,33,0.116,0.211,3,0.486,0.669,0.944,2
0.537,20,0.118,0.187,3,0.021,0.476,0.189,1
0.664,22,0.124,0.367,1,0.064,0.508,0.447,2
0.775,27,0.563,0.359,3,0.816,0.823,0.828,2
0.689,39,0.244,0.055,3,0.096,0.366,0.425,7
0.654,35,0.198,0.097,3,0.048,0.535,0.458,7
0.575,23,0.09,0.207,3,0.048,0.531,0.281,1
0.563,32,0.148,0.182,3,0.03,0.492,0.356,1
0.66,23,0.143,0.354,1,0,0.567,0.403,1
0.794,40,0.573,0.381,3,0.903,0.732,0.639,7
0.694,39,0.274,0.027,3,0.155,0.52,0.447,7
0.585,33,0.101,0.161,3,0.286,0.185,0.272,1
