"Elevation","Soil_Type","Horizontal_Distance_To_Roadways","Horizontal_Distance_To_Fire_Points","Area_Of_Wilderness","Horizontal_Distance_To_Hydrology","Hillshade_3pm","Aspect","Cover_Type"
0.56,22,0.789,0.307,1,0,0.63,0.531,1
0.547,12,0.506,0.298,1,0.168,0.5,0.286,2
0.39,2,0.126,0.171,3,0.211,0.602,0.492,3
0.476,30,0.101,0.057,1,0.152,0.402,0.397,5
0.52,12,0.422,0.357,1,0.183,0.402,0.222,2
0.575,29,0.659,0.013,1,0.183,0.555,0.375,2
0.576,12,0.759,0.74,1,0.49,0.567,0.219,2
0.667,29,0.4,0.231,1,0.152,0.559,0.117,1
0.148,2,0.074,0.13,4,0.183,0.626,0.975,3
0.537,12,0.611,0.811,1,0.228,0.677,0.883,2
0.539,29,0.603,0.094,1,0.215,0.244,0.211,2
0.674,32,0.149,0.191,2,0.24,0.449,0.15,1
0.359,9,0.06,0.197,1,0.096,0.61,0.039,2
0.555,29,0.068,0.238,1,0.021,0.213,0.264,1
0.581,22,0.289,0.172,3,0.107,0.677,0.922,1
0.57,29,0.51,0.805,1,0.215,0.528,0.044,1
0.569,13,0.305,0.161,3,0.387,0.925,0.669,2
0.602,29,0.425,0.147,1,0.021,0.61,0,1
0.547,29,0.779,0.58,1,0.286,0.815,0.653,2
0.673,23,0.417,0.259,1,0.068,0.551,0.144,1
0.817,40,0.177,0.247,2,0.382,0.583,0.028,7
0.66,29,0.703,0.331,1,0.096,0.654,0.575,1
0.638,29,0.624,0.444,1,0.259,0.386,0.233,1
0.483,12,0.477,0.871,1,0.136,0.52,0.356,2
0.606,29,0.586,0.371,1,0.091,0.488,0.183,1
0.655,29,0.468,0.481,1,0.396,0.5,0.25,1
0.327,6,0.019,0.252,4,0.261,0.638,0.964,3
0.526,20,0.526,0.246,1,0.061,0.465,0.236,2
0.631,22,0.556,0.437,3,0.043,0.449,0.236,1
0.491,11,0.27,0.161,3,0.365,0.559,0.072,5
0.645,22,0.306,0.101,1,0.193,0.591,0.489,1
0.471,23,0.309,0.287,3,0.021,0.681,0.733,5
0.522,12,0.424,0.507,1,0.31,0.559,0.05,2
0.806,40,0.353,0.163,1,0.667,0.335,0.275,1
0.719,40,0.449,0.483,3,0.471,0.669,0.939,7
0.358,13,0.248,0.185,3,0.021,0.807,0.867,6
0.747,40,0.174,0.19,3,0.605,0.5,0.442,7
0.684,29,0.74,0.235,1,0.155,0.618,0.978,1
0.69,22,0.196,0.694,2,0.319,0.307,0.194,1
0.397,12,0.127,0.363,1,0.339,0.445,0.297,2
0.738,39,0.386,0.354,1,0.228,0.732,0.914,1
0.239,2,0.038,0.122,4,0.15,0.528,0.033,3
0.679,23,0.07,0.129,2,0.203,0.571,0.442,1
0.711,38,0.776,0.084,1,0,0.626,0.95,1
0.568,33,0.379,0.223,3,0.107,0.445,0.425,2
0.676,23,0.111,0.042,3,0.286,0.669,0.689,1
0.557,12,0.58,0.75,1,0.301,0.563,0.136,2
0.507,29,0.42,0.292,1,0.03,0.669,0.922,2
0.639,29,0.313,0.291,1,0.107,0.587,0.028,1
0.524,33,0.176,0.118,3,0.501,0.583,0,2
0.702,39,0.081,0.14,3,0.38,0.445,0.278,7
0.527,29,0.095,0.184,1,0.327,0.441,0.331,2
0.796,40,0.337,0.259,1,0.526,0.331,0.1,1
0.633,23,0.299,0.084,3,0.061,0.72,0.836,1
0.458,12,0.416,0.749,1,0.077,0.583,0.019,2
0.785,40,0.143,0.204,2,0.339,0.61,0.986,7
0.512,20,0.556,0.899,1,0.232,0.594,0.125,2
0.737,33,0.1,0.064,2,0.375,0.709,0.894,1
0.599,32,0.417,0.24,3,0.258,0.512,0.081,1
0.476,12,0.443,0.916,1,0.251,0.469,0.239,2
0.497,12,0.434,0.63,1,0.021,0.567,0.05,2
0.504,4,0.135,0.232,3,0.077,0.736,0.597,5
0.571,13,0.265,0.126,3,0.356,0.736,0.583,2
0.699,38,0.57,0.277,1,0.064,0.5,0.339,7
0.793,38,0.388,0.178,3,0.368,0.402,0.117,7
0.575,29,0.127,0.316,1,0.15,0.535,0.133,2
0.653,22,0.04,0.14,2,0.24,0.835,0.811,1
0.502,30,0.308,0.394,1,0.221,0.602,0.325,2
0.588,31,0.228,0.155,3,0.086,0.508,0.142,1
0.756,39,0.432,0.263,1,0.329,0.681,0.703,1
0.575,30,0.704,0.827,1,0.198,0.547,0.4,2
0.115,6,0.059,0.063,4,0.091,0.236,0.378,3
0.633,32,0.277,0.363,3,0.538,0.61,0.008,1
0.578,29,0.45,0.859,1,0.125,0.433,0.25,1
0.122,10,0.021,0.095,4,0.043,0.898,0.836,3
0.586,22,0.019,0.094,1,0.107,0.602,0.008,1
0.794,39,0.219,0.264,2,0.061,0.787,0.875,7
0.339,4,0.312,0.057,3,0.155,0.693,0.589,3
0.553,13,0.375,0.113,3,0.192,0.642,0.536,2
0.515,22,0.379,0.309,3,0.021,0.768,0.814,1
0.532,32,0.081,0.142,3,0.193,0.512,0.386,5
0.44,30,0.221,0.439,1,0.107,0.567,0.011,2
0.331,10,0.106,0.195,3,0.021,0.449,0.172,6
0.597,29,0.773,0.123,1,0.319,0.803,0.744,2
0.551,31,0.195,0.252,3,0.558,0.705,0.75,2
0.691,23,0.164,0.427,2,0.043,0.354,0.133,1
0.664,23,0.055,0.335,3,0.495,0.732,0.6,2
0.547,32,0.296,0.056,3,0.089,0.571,0.272,2
0.636,23,0.371,0.138,1,0.152,0.579,0.142,1
0.747,39,0.299,0.361,1,0.192,0.35,0.283,7
0.537,29,0.68,0.356,1,0.086,0.441,0.128,2
0.532,29,0.456,0.287,1,0.11,0.768,0.85,2
0.635,29,0.757,0.085,1,0.136,0.705,0.883,1
0.575,29,0.395,0.911,1,0.125,0.48,0.192,1
0.453,12,0.422,0.314,1,0.077,0.598,0.497,2
0.677,24,0.352,0.376,3,0.125,0.717,0.906,1
0.527,12,0.456,0.335,1,0.215,0.673,0.617,2
0.725,38,0.175,0.221,3,0.048,0.693,0.675,7
0.651,22,0.102,0.316,1,0.125,0.504,0.381,1
0.757,40,0.594,0.536,1,0.163,0.626,0.975,7
0.454,30,0.249,0.147,1,0.219,0.453,0.403,5
0.759,38,0.521,0.304,3,0.289,0.693,0.656,7
0.601,23,0.229,0.281,3,0.021,0.697,0.75,1
0.596,22,0.27,0.197,3,0.077,0.563,0.042,1
0.645,22,0.553,0.179,3,0.068,0.835,0.761,1
0.82,39,0.18,0.241,2,0.289,0.783,0.858,7
0.44,12,0.228,0.304,1,0.183,0.602,0.469,2
0.511,31,0.304,0.097,3,0.275,0.606,0.486,5
0.536,29,0.082,0.334,1,0.043,0.382,0.189,2
0.585,33,0.312,0.259,3,0.215,0.272,0.069,1
0.37,2,0.055,0.044,3,0.271,0.378,0.322,3
0.513,29,0.193,0.29,1,0.077,0.579,0.033,2
0.553,12,0.543,0.303,1,0.129,0.654,0.55,2
0.684,22,0.851,0.056,1,0.021,0.543,0.172,1
0.57,34,0.347,0.192,3,0.183,0.685,0.575,2
0.554,33,0.268,0.445,3,0.193,0.484,0.075,1
0.805,39,0.156,0.231,2,0.258,0.677,0.936,7
0.426,29,0.348,0.746,1,0.021,0.469,0.35,2
0.376,12,0.203,0.687,1,0.089,0.583,0.019,2
0.496,20,0.557,0.862,1,0.021,0.504,0.217,2
0.187,10,0.2,0.115,4,0,0.606,0.978,4
0.655,22,0.813,0.427,1,0.185,0.756,0.661,2
0.688,22,0.473,0.262,1,0.061,0.646,0.947,1
0.141,5,0.063,0.08,4,0.193,0.831,0.631,3
0.672,22,0.709,0.084,1,0.021,0.732,0.8,1
0.631,24,0.223,0.327,3,0.043,0.65,0.953,1
0.339,4,0.154,0.24,3,0.086,0.465,0.4,3
0.537,33,0.089,0.03,3,0.24,0.516,0.031,2
0.528,30,0.79,0.161,1,0.061,0.327,0.175,2
0.566,32,0.184,0.209,3,0.366,0.61,0.5,2
0.632,29,0.602,0.514,1,0.462,0.61,0.031,1
0.43,29,0.179,0.305,1,0.299,0.571,0.056,2
0.597,23,0.536,0.069,1,0.077,0.583,0.069,1
0.556,12,0.585,0.306,1,0.262,0.512,0.239,2
0.419,29,0.269,0.245,1,0.096,0.598,0.986,2
0.62,23,0.14,0.257,1,0.064,0.512,0.417,1
0.478,12,0.439,0.36,1,0.289,0.354,0.292,2
0.577,23,0.422,0.305,3,0.021,0.551,0.319,1
0.662,33,0.523,0.05,3,0.198,0.366,0.358,1
0.652,24,0.23,0.281,3,0.258,0.638,0.961,1
0.615,22,0.097,0.115,2,0.429,0.65,0.908,1
0.557,29,0.698,0.441,1,0.152,0.323,0.139,1
0.231,10,0.09,0.151,4,0.13,0.366,0.136,6
0.565,22,0.484,0.257,3,0.061,0.815,0.781,1
0.771,33,0.532,0.447,3,0.185,0.37,0.403,7
0.452,12,0.371,0.941,1,0.168,0.476,0.342,2
0.702,33,0.364,0.037,3,0.273,0.744,0.886,1
0.584,30,0.626,0.117,1,0.231,0.606,0.022,2
0.581,31,0.256,0.259,3,0.219,0.697,0.881,2
0.538,32,0.241,0.379,3,0.192,0.693,0.608,2
0.663,29,0.418,0.688,1,0.266,0.492,0.233,1
0.447,30,0.518,0.782,1,0.021,0.512,0.272,2
0.491,29,0.26,0.287,1,0.231,0.567,0.239,2
0.731,38,0.611,0.355,3,0.503,0.752,0.767,7
0.68,32,0.139,0.146,2,0.089,0.429,0.242,1
0.117,10,0.113,0.095,4,0.021,0.894,0.806,3
0.575,33,0.391,0.03,3,0.048,0.839,0.658,2
0.535,32,0.17,0.217,3,0.49,0.484,0.167,2
0.673,23,0.578,0.289,1,0.558,0.539,0.15,1
0.533,29,0.439,0.27,1,0.319,0.484,0.242,2
0.511,12,0.422,0.372,1,0.089,0.571,0.081,2
0.517,30,0.409,0.434,1,0.168,0.531,0.442,2
0.565,23,0.111,0.179,2,0.03,0.673,0.603,1
0.7,39,0.547,0.565,1,0.061,0.315,0.319,7
0.647,23,0.197,0.307,3,0.236,0.728,0.789,1
0.542,30,0.659,0.798,1,0.107,0.382,0.272,2
0.664,22,0.817,0.311,1,0.183,0.705,0.733,2
0.566,29,0.627,0.348,1,0.091,0.406,0.194,2
0.292,11,0.055,0.127,4,0.336,0.547,0.469,3
0.699,38,0.429,0.278,3,0.152,0.413,0.233,7
0.627,23,0.553,0.252,1,0.061,0.724,0.875,1
0.786,38,0.684,0.596,3,0.349,0.681,0.911,7
0.717,22,0.102,0.15,2,0.465,0.752,0.803,1
0.533,33,0.228,0.34,3,0.096,0.764,0.597,2
0.612,29,0.704,0.3,1,0.129,0.406,0.092,1
0.421,12,0.266,0.562,1,0.043,0.61,0.492,2
0.644,29,0.243,0.456,1,0.298,0.78,0.883,1
0.689,22,0.104,0.235,1,0.192,0.437,0.178,1
0.701,38,0.522,0.524,1,0.021,0.559,0.278,7
0.56,12,0.668,0.763,1,0.152,0.591,0.106,2
0.491,32,0.132,0.049,3,0.03,0.283,0.214,2
0.667,22,0.822,0.324,1,0.211,0.701,0.669,2
0.158,10,0.051,0.065,4,0.221,0.772,0.894,3
0.487,29,0.34,0.455,1,0.136,0.52,0.261,2
0.529,12,0.484,0.291,1,0.129,0.528,0.4,2
0.558,10,0.428,0.135,3,0.657,0.457,0.092,2
0.6,32,0.034,0.129,3,0.49,0.409,0.242,2
0.682,22,0.608,0.192,3,0.021,0.701,0.897,1
0.609,32,0.023,0.193,3,0.339,0.465,0.325,2
0.321,18,0.063,0.476,1,0.183,0.469,0.192,2
0.328,4,0.041,0.062,3,0.198,0.484,0.361,3
0.49,12,0.414,0.415,1,0.236,0.74,0.864,2
0.311,10,0.126,0.175,3,0.116,0.394,0.103,6
0.677,22,0.46,0.44,1,0.11,0.339,0.406,1
0.318,4,0.194,0.122,3,0.137,0.693,0.561,3
0.606,30,0.522,0.356,1,0.215,0.358,0.278,1
0.624,30,0.468,0.409,1,0.173,0.421,0.261,1
0.591,12,0.816,0.737,1,0.475,0.728,0.789,2
0.75,32,0.309,0.143,3,0.605,0.661,0.908,1
0.614,29,0.488,0.174,1,0.048,0.543,0.125,1
0.295,4,0.06,0.125,3,0.172,0.22,0.292,3
0.719,23,0.221,0.382,1,0.228,0.661,0.95,1
0.376,4,0.202,0.272,3,0.211,0.559,0.486,3
0.564,12,0.599,0.26,1,0.266,0.409,0.342,2
0.291,3,0.123,0.171,3,0.107,0.461,0.406,3
0.605,31,0.232,0.125,3,0.064,0.5,0.183,1
0.323,10,0.03,0.111,4,0.172,0.807,0.864,3
0.54,32,0.182,0.229,3,0.49,0.5,0.117,2
0.668,29,0.385,0.364,1,0.211,0.811,0.825,1
0.583,29,0.85,0.718,1,0.344,0.681,0.586,2
0.513,23,0.268,0.211,3,0.048,0.748,0.694,5
0.369,4,0.215,0.343,3,0.125,0.374,0.358,3
0.759,38,0.343,0.348,3,0,0.787,0.803,7
0.661,29,0.282,0.424,1,0.173,0.559,0.1,1
0.293,10,0.039,0.112,4,0.096,0.815,0.808,3
0.639,30,0.806,0.344,1,0.228,0.76,0.706,2
0.557,29,0.811,0.514,1,0.412,0.736,0.697,2
0.711,32,0.477,0.215,3,0.043,0.839,0.728,1
0.154,6,0.089,0.09,4,0.243,0.024,0.239,3
0.639,29,0.51,0.51,1,0.395,0.571,0.125,1
0.559,29,0.529,0.156,1,0.122,0.343,0.303,2
0.233,10,0.043,0.084,4,0.245,0.85,0.742,3
0.511,29,0.432,0.368,1,0.068,0.61,0.994,2
0.413,12,0.143,0.264,1,0.28,0.531,0.336,2
0.636,23,0.358,0.178,3,0.061,0.433,0.192,1
0.303,10,0.128,0.199,4,0.116,0.898,0.764,6
0.306,4,0.17,0.107,3,0.203,0.181,0.186,3
0.431,29,0.193,0.243,1,0.221,0.488,0.244,2
0.669,22,0.04,0.112,2,0.236,0.846,0.817,1
0.469,29,0.122,0.302,1,0.129,0.476,0.331,2
0.749,39,0.477,0.05,1,0.125,0.764,0.6,1
0.788,39,0.311,0.219,1,0.548,0.441,0.256,7
0.689,39,0.574,0.372,1,0.061,0.539,0.075,7
0.704,29,0.236,0.381,1,0.152,0.386,0.181,1
0.632,29,0.748,0.057,1,0.086,0.693,0.892,1
0.6,33,0.439,0.292,3,0.626,0.587,0.506,2
0.509,23,0.338,0.163,3,0.168,0.504,0.119,1
0.47,30,0.03,0.193,1,0.144,0.457,0.125,5
0.684,32,0.39,0.03,3,0.384,0.701,0.903,1
0.613,21,0.259,0.143,3,0.107,0.689,0.844,1
0.523,29,0.728,0.087,1,0.173,0.744,0.869,2
0.541,30,0.513,0.208,1,0.116,0.449,0.244,2
0.692,32,0.592,0.077,3,0.231,0.701,0.875,1
0.386,2,0.292,0.075,3,0.322,0.52,0.125,3
0.612,29,0.594,0.399,1,0.03,0.26,0.236,1
0.883,40,0.405,0.191,1,0.482,0.449,0.075,1
0.35,4,0.244,0.248,3,0.03,0.492,0.325,3
0.638,22,0.166,0.286,1,0.155,0.657,0.614,1
0.434,16,0.351,0.905,1,0,0.567,0.219,2
0.261,10,0.186,0.047,4,0.043,0.878,0.742,6
0.553,33,0.237,0.369,3,0.125,0.587,0.989,2
0.634,23,0.089,0.18,2,0.231,0.685,0.917,1
0.545,20,0.669,0.84,1,0.043,0.756,0.728,2
0.587,23,0.37,0.418,1,0.03,0.524,0.322,1
0.295,6,0.089,0.224,4,0.091,0.409,0.225,3
0.327,10,0.118,0.122,3,0.136,0.291,0.153,6
0.584,32,0.176,0.289,3,0.183,0.705,0.836,2
0.732,22,0.157,0.132,1,0.173,0.677,0.556,1
0.626,23,0.278,0.071,1,0.043,0.535,0.394,1
0.568,31,0.226,0.269,3,0.41,0.717,0.792,2
0.712,22,0.409,0.089,3,0.043,0.728,0.656,1
0.673,24,0.432,0.378,3,0.528,0.61,0.989,1
0.61,32,0.036,0.198,3,0.384,0.457,0.181,2
0.501,29,0.477,0.717,1,0.136,0.299,0.169,2
0.434,29,0.299,0.763,1,0.152,0.535,0.139,2
0.356,12,0.056,0.183,1,0.096,0.492,0.331,2
0.577,34,0.354,0.184,3,0.203,0.642,0.536,2
0.666,23,0.104,0.307,3,0.198,0.657,0.553,2
0.53,29,0.596,0.124,1,0.24,0.429,0.083,2
0.674,22,0.298,0.122,1,0.107,0.409,0.15,1
0.655,22,0.148,0.699,2,0.136,0.445,0.133,1
0.601,27,0.357,0.193,3,0.021,0.394,0.222,1
0.573,32,0.257,0.18,3,0.286,0.642,0.936,2
0.2,3,0.069,0.251,4,0.061,0.291,0.328,4
0.765,39,0.721,0.125,1,0.168,0.776,0.819,1
0.712,22,0.311,0.109,3,0.51,0.63,0.675,1
0.857,40,0.366,0.144,1,0.673,0.228,0.331,1
0.709,29,0.671,0.109,1,0.107,0.677,0.833,1
0.54,30,0.741,0.139,1,0.107,0.646,0.536,2
0.761,38,0.321,0.341,3,0.086,0.74,0.839,7
0.586,23,0.409,0.08,1,0.03,0.74,0.839,1
0.571,29,0.352,0.133,1,0.089,0.776,0.794,1
0.559,32,0.234,0.387,3,0.192,0.571,0.464,2
0.773,38,0.39,0.204,3,0.215,0.469,0.2,7
0.433,12,0.169,0.285,1,0.129,0.5,0.214,2
0.576,33,0.37,0.224,3,0.323,0.795,0.7,2
0.581,29,0.787,0.821,1,0.73,0.626,0.528,2
0.596,22,0.325,0.438,1,0.089,0.799,0.775,1
0.594,22,0.089,0.176,1,0.183,0.472,0.253,1
0.424,12,0.207,0.217,1,0.156,0.543,0.083,2
0.582,29,0.817,0.262,1,0.192,0.787,0.653,2
0.586,29,0.581,0.601,1,0.334,0.559,0.222,1
0.715,32,0.488,0.227,3,0,0.787,0.767,1
0.562,12,0.705,0.848,1,0.021,0.614,0,2
0.742,39,0.285,0.291,1,0.259,0.441,0.064,1
0.54,29,0.511,0.34,1,0.231,0.421,0.131,2
0.623,33,0.144,0.23,3,0.641,0.622,0.972,2
0.645,31,0.279,0.135,3,0.286,0.476,0.117,1
0.711,24,0.264,0.11,3,0.58,0.516,0.072,1
0.651,29,0.323,0.343,1,0.183,0.567,0.064,1
0.483,12,0.325,0.358,1,0.319,0.425,0.222,2
0.569,32,0.16,0.252,3,0.442,0.472,0.181,2
0.762,39,0.4,0.297,1,0.107,0.465,0.225,7
0.577,22,0.499,0.251,3,0.061,0.787,0.808,1
0.673,29,0.308,0.458,1,0.061,0.878,0.672,1
0.539,12,0.652,0.838,1,0.11,0.673,0.911,2
0.655,23,0.115,0.222,3,0.064,0.764,0.683,1
0.636,22,0.155,0.265,1,0.129,0.591,0.444,1
0.663,23,0.641,0.276,1,0.077,0.449,0.319,1
0.692,33,0.268,0.222,3,0.129,0.61,0.514,1
0.554,13,0.122,0.142,3,0.144,0.921,0.722,2
0.517,29,0.765,0.577,1,0.061,0.417,0.192,2
0.648,29,0.763,0.232,1,0.344,0.543,0.258,1
0.58,29,0.885,0.439,1,0.091,0.476,0.303,2
0.92,40,0.754,0.514,3,0.84,0.673,0.897,7
0.551,23,0.232,0.485,1,0,0.409,0.206,1
0.397,12,0.074,0.193,1,0.116,0.551,0.258,2
0.595,32,0.35,0.184,3,0.38,0.622,0.511,2
0.603,23,0.45,0.163,1,0,0.575,0.083,1
0.538,12,0.485,0.317,1,0.163,0.492,0.194,2
0.675,23,0.177,0.253,2,0.204,0.496,0.417,1
0.335,4,0.319,0.122,3,0.043,0.606,0.517,3
0.705,29,0.466,0.283,1,0.021,0.567,0.05,1
0.429,32,0.328,0.269,3,0.203,0.531,0.069,6
0.587,33,0.353,0.302,3,0.168,0.484,0.053,1
0.672,22,0.369,0.176,3,0.152,0.512,0.097,1
0.558,29,0.806,0.788,1,0.389,0.756,0.672,2
0.66,24,0.342,0.392,3,0.061,0.681,0.933,1
0.353,10,0.391,0.12,3,0.061,0.39,0.089,6
0.558,12,0.615,0.245,1,0.292,0.598,0.489,2
0.708,32,0.512,0.224,3,0.043,0.736,0.689,1
0.501,12,0.494,0.751,1,0.122,0.543,0.058,2
0.682,22,0.371,0.362,1,0.021,0.476,0.139,1
0.705,38,0.848,0.057,1,0.03,0.669,0.658,1
0.468,30,0.539,0.18,1,0.048,0.547,0.486,2
0.457,29,0.492,0.189,1,0.091,0.764,0.886,2
0.534,30,0.655,0.05,1,0.192,0.579,0.467,2
0.283,10,0.218,0.042,4,0.262,0.224,0.214,3
0.543,29,0.772,0.604,1,0.275,0.783,0.644,2
0.657,29,0.498,0.649,1,0.077,0.638,0.533,1
0.68,29,0.358,0.389,1,0.021,0.445,0.406,7
0.448,12,0.363,0.942,1,0.137,0.567,0.281,2
0.125,1,0.055,0.066,4,0.259,0.256,0.178,3
0.14,10,0.051,0.05,4,0.155,0.457,0.014,3
0.719,38,0.579,0.536,1,0.048,0.65,0.914,7
0.679,22,0.644,0.251,1,0.048,0.563,0.231,1
0.484,12,0.496,0.454,1,0.155,0.539,0.436,2
0.511,29,0.37,0.319,1,0.183,0.764,0.894,2
0.691,23,0.64,0.305,1,0.107,0.433,0.286,1
0.667,31,0.469,0.36,3,0.258,0.665,0.942,1
0.679,31,0.269,0.121,3,0.168,0.531,0.111,1
0.567,22,0.034,0.117,1,0.077,0.776,0.839,1
0.669,31,0.345,0.398,3,0.485,0.508,0.331,1
0.599,23,0.411,0.084,1,0.089,0.76,0.842,1
0.673,23,0.361,0.151,3,0.144,0.791,0.85,1
0.631,23,0.226,0.413,3,0.266,0.575,0.094,1
0.576,34,0.393,0.155,3,0.693,0.476,0.281,2
0.622,33,0.296,0.265,3,0.371,0.299,0.158,1
0.53,29,0.866,0.595,1,0.107,0.378,0.242,2
0.616,24,0.174,0.34,3,0.061,0.449,0.111,1
0.528,12,0.526,0.581,1,0.387,0.598,0.481,2
0.549,24,0.2,0.428,3,0.163,0.445,0.053,1
0.577,23,0.41,0.282,3,0.086,0.476,0.233,1
0.634,22,0.131,0.252,1,0.116,0.598,0.467,1
0.639,30,0.166,0.314,1,0.048,0.398,0.3,1
0.626,24,0.119,0.251,2,0.061,0.701,0.778,1
0.697,31,0.236,0.331,3,0.435,0.614,0.5,1
0.752,38,0.365,0.084,3,0.107,0.657,0.653,7
0.658,24,0.169,0.098,2,0.192,0.661,0.931,1
0.488,12,0.505,0.457,1,0.152,0.555,0.439,2
0.631,23,0.247,0.111,3,0.211,0.693,0.886,1
0.337,18,0.072,0.468,1,0.129,0.433,0.278,2
0.558,12,0.538,0.311,1,0.173,0.661,0.625,2
0.694,38,0.721,0.03,1,0.021,0.402,0.128,1
0.198,10,0.056,0.063,4,0.061,0.744,0.906,3
0.605,23,0.225,0.078,1,0.061,0.618,0.511,1
0.263,10,0.13,0.105,4,0.116,0.65,0.95,6
0.576,22,0.812,0.268,1,0.163,0.764,0.664,2
0.609,29,0.7,0.159,1,0.204,0.563,0.078,1
0.703,29,0.279,0.189,1,0.116,0.594,0.011,1
0.486,13,0.182,0.117,3,0.173,0.311,0.225,5
0.276,6,0.087,0.15,4,0.394,0.551,0.092,6
0.463,12,0.228,0.142,1,0.417,0.429,0.153,2
0.647,29,0.5,0.505,1,0.455,0.563,0.053,1
0.456,12,0.216,0.205,1,0.043,0.594,0.003,2
0.636,29,0.299,0.361,1,0.136,0.591,0.047,1
0.619,22,0.1,0.125,2,0.438,0.646,0.933,1
0.392,33,0.123,0.067,3,0.213,0.76,0.856,6
0.692,23,0.648,0.311,1,0.15,0.409,0.264,1
0.644,24,0.314,0.376,3,0.49,0.382,0.15,1
0.573,12,0.742,0.745,1,0.485,0.539,0.25,2
0.527,12,0.426,0.5,1,0.366,0.563,0.053,2
0.604,23,0.191,0.444,3,0,0.571,0.192,1
0.554,13,0.376,0.177,3,0.107,0.72,0.578,2
0.618,23,0.163,0.292,1,0.064,0.665,0.567,1
0.689,29,0.589,0.36,1,0.51,0.535,0.411,1
0.468,12,0.316,0.275,1,0.215,0.677,0.617,2
0.617,29,0.11,0.118,1,0.061,0.488,0.197,1
0.632,23,0.173,0.289,1,0.193,0.736,0.731,1
0.538,12,0.579,0.606,1,0.193,0.575,0.375,2
0.604,29,0.472,0.794,1,0.11,0.594,0.05,1
0.591,29,0.816,0.387,1,0.243,0.492,0.344,2
0.431,12,0.219,0.335,1,0.183,0.398,0.225,2
0.385,2,0.265,0.22,3,0.163,0.685,0.558,3
0.559,24,0.093,0.155,3,0.219,0.52,0.058,1
0.676,31,0.31,0.467,3,0.24,0.539,0.35,1
0.564,23,0.275,0.541,1,0.048,0.508,0.075,1
0.701,22,0.091,0.169,1,0.538,0.504,0.211,1
0.676,22,0.545,0.216,3,0.271,0.634,0.967,1
0.712,31,0.487,0.385,3,0.327,0.661,0.939,1
0.606,29,0.707,0.297,1,0.107,0.374,0.097,1
0.406,2,0.315,0.12,3,0.258,0.472,0.294,3
0.259,10,0.144,0.171,4,0.271,0.65,0.956,6
0.605,33,0.292,0.382,3,0.198,0.142,0.147,1
0.69,22,0.059,0.139,2,0.339,0.858,0.836,1
0.537,29,0.407,0.24,1,0.465,0.685,0.933,2
0.468,29,0.502,0.177,1,0.136,0.768,0.889,2
0.681,29,0.59,0.477,1,0.41,0.256,0.228,1
0.708,23,0.471,0.237,3,0.245,0.717,0.75,1
0.671,33,0.364,0.05,3,0.137,0.724,0.892,1
0.519,29,0.733,0.576,1,0.03,0.441,0.375,2
0.278,4,0.1,0.159,3,0.064,0.173,0.244,3
0.517,12,0.521,0.454,1,0.305,0.602,0.483,2
0.734,38,0.274,0.458,1,0.13,0.465,0.339,7
0.445,12,0.316,0.201,1,0.086,0.602,0.031,2
0.581,29,0.786,0.813,1,0.752,0.657,0.594,2
0.569,22,0.12,0.179,2,0.021,0.673,0.9,1
0.542,12,0.561,0.673,1,0.152,0.579,0.339,2
0.583,29,0.611,0.343,1,0.168,0.398,0.167,2
0.708,33,0.379,0.051,3,0.298,0.697,0.925,1
0.449,12,0.394,0.734,1,0.129,0.571,0.089,2
0.396,30,0.017,0.093,1,0.021,0.24,0.267,5
0.463,31,0.105,0.393,3,0.03,0.654,0.933,2
0.728,39,0.464,0.255,3,0.271,0.406,0.144,7
0.565,23,0.751,0.282,1,0.064,0.571,0.45,1
0.304,17,0.123,0.101,3,0,0.567,0.319,6
0.501,12,0.412,0.355,1,0.245,0.63,0.528,2
0.619,31,0.393,0.433,3,0.061,0.5,0.189,1
0.467,12,0.287,0.325,1,0.28,0.504,0.383,2
0.466,30,0.302,0.395,1,0.107,0.457,0.206,2
0.597,23,0.294,0.221,1,0.185,0.508,0.161,1
0.495,33,0.193,0.373,3,0.172,0.472,0.067,2
0.345,10,0.155,0.245,3,0.021,0.862,0.831,6
0.513,29,0.514,0.765,1,0.11,0.587,0.033,2
0.44,12,0.282,0.527,1,0.215,0.547,0.075,2
0.695,22,0.109,0.154,1,0.432,0.508,0.169,1
0.617,29,0.687,0.203,1,0.021,0.547,0.453,1
0.234,10,0.177,0.048,4,0.107,0.594,0.994,6
0.432,4,0.147,0.253,3,0.061,0.72,0.581,5
0.614,24,0.17,0.021,3,0.237,0.453,0.086,1
0.503,29,0.238,0.332,1,0.089,0.433,0.219,2
0.539,29,0.234,0.186,1,0.03,0.795,0.808,1
0.639,29,0.463,0.643,1,0.322,0.524,0.094,1
0.508,33,0.027,0.148,3,0.021,0.524,0.411,5
0.65,22,0.138,0.125,2,0.125,0.634,0.961,1
0.592,23,0.215,0.4,1,0,0.535,0.344,1
0.506,12,0.483,0.457,1,0.096,0.602,0.025,2
0.707,22,0.186,0.386,1,0.24,0.63,0.525,1
0.662,22,0.726,0.387,1,0.224,0.331,0.175,1
0.405,23,0.183,0.117,1,0.043,0.48,0.156,2
0.318,1,0.132,0.109,4,0.091,0.276,0.203,3
0.724,31,0.537,0.313,3,0.578,0.819,0.783,1
0.691,23,0.867,0.044,1,0.021,0.547,0.219,1
0.057,10,0.015,0.021,4,0.089,0.776,0.894,3
